restaurant_id,rest_type
4296,Quick Bites
4297,Quick Bites
4298,Beverage Shop
4299,Quick Bites
4300,Sweet Shop
4301,Quick Bites
4302,Beverage Shop
4303,Quick Bites
4304,Quick Bites
4305,Casual Dining
4306,Casual Dining
4307,Quick Bites
4308,Casual Dining
4309,Quick Bites
4310,Delivery
4311,Dessert Parlor
4312,Casual Dining
4313,Mess
4314,Dessert Parlor
4315,Casual Dining
4316,Food Court
4317,Quick Bites
4318,Quick Bites
4319,Casual Dining
4320,Quick Bites
4321,Casual Dining
4322,Casual Dining
4323,Casual Dining
4323,Bar
4324,Casual Dining
4325,Sweet Shop
4326,Dessert Parlor
4327,Quick Bites
4328,Mess
4329,Quick Bites
4330,Quick Bites
4331,Takeaway
4331,Delivery
4332,Casual Dining
4333,Food Court
4333,Quick Bites
4334,Quick Bites
4335,Dessert Parlor
4336,Quick Bites
4337,Takeaway
4337,Delivery
4338,Quick Bites
4339,Casual Dining
4340,Dessert Parlor
4341,Quick Bites
4342,Bakery
4342,Dessert Parlor
4343,Beverage Shop
4344,Casual Dining
4345,Casual Dining
4346,Casual Dining
4347,Quick Bites
4348,Quick Bites
4349,Quick Bites
4350,Casual Dining
4351,
4352,Quick Bites
4353,Quick Bites
4354,Quick Bites
4355,Casual Dining
4356,Casual Dining
4357,Quick Bites
4358,Quick Bites
4359,Quick Bites
4360,Casual Dining
4361,Casual Dining
4362,Kiosk
4363,Quick Bites
4364,Delivery
4365,Quick Bites
4366,Quick Bites
4367,Takeaway
4367,Delivery
4368,Takeaway
4368,Delivery
4369,Takeaway
4369,Delivery
4370,Quick Bites
4371,Delivery
4372,Quick Bites
4373,Mess
4374,Takeaway
4374,Delivery
4375,Quick Bites
4376,Casual Dining
4377,Quick Bites
4378,Delivery
4379,Food Court
4380,
4381,Quick Bites
4382,Bakery
4383,Takeaway
4383,Delivery
4384,Quick Bites
4385,Quick Bites
4386,Quick Bites
4387,Delivery
4388,Casual Dining
4389,Quick Bites
4390,Bakery
4391,Bakery
4392,Quick Bites
4393,
4394,Casual Dining
4395,Quick Bites
4396,Quick Bites
4397,Beverage Shop
4398,Takeaway
4398,Delivery
4399,Delivery
4400,Quick Bites
4401,Quick Bites
4402,Takeaway
4402,Delivery
4403,
4404,Bakery
4405,Takeaway
4405,Delivery
4406,Quick Bites
4407,Dessert Parlor
4408,Quick Bites
4409,Delivery
4410,Quick Bites
4411,Delivery
4412,Quick Bites
4413,Delivery
4414,Quick Bites
4415,Delivery
4416,Quick Bites
4417,Casual Dining
4418,Delivery
4419,Takeaway
4419,Delivery
4420,Delivery
4421,Delivery
4422,Quick Bites
4423,Sweet Shop
4424,Delivery
4425,Quick Bites
4426,Quick Bites
4427,Takeaway
4427,Delivery
4428,Quick Bites
4429,Delivery
4430,Delivery
4431,Quick Bites
4432,Delivery
4433,Casual Dining
4434,Dessert Parlor
4435,Quick Bites
4436,Delivery
4437,Quick Bites
4438,Quick Bites
4439,Quick Bites
4440,Quick Bites
4441,Dessert Parlor
4442,Quick Bites
4443,Beverage Shop
4443,Quick Bites
4444,Quick Bites
4445,Quick Bites
4446,Quick Bites
4447,Takeaway
4447,Delivery
4448,Takeaway
4448,Delivery
4449,Takeaway
4449,Delivery
4450,Delivery
4451,Quick Bites
4452,Takeaway
4452,Delivery
4453,Quick Bites
4454,Quick Bites
4455,Quick Bites
4456,Quick Bites
4457,Casual Dining
4458,Casual Dining
4459,Quick Bites
4460,Takeaway
4460,Delivery
4461,Quick Bites
4462,Quick Bites
4463,Quick Bites
4464,Quick Bites
4465,Takeaway
4465,Delivery
4466,Beverage Shop
4467,Quick Bites
4468,Quick Bites
4469,Casual Dining
4470,Casual Dining
4471,Quick Bites
4472,Bakery
4472,Quick Bites
4473,Quick Bites
4474,Dessert Parlor
4475,Quick Bites
4476,Quick Bites
4477,Quick Bites
4478,Quick Bites
4479,Casual Dining
4480,Bakery
4481,Dessert Parlor
4482,Dessert Parlor
4483,Quick Bites
4484,Quick Bites
4485,Casual Dining
4486,Casual Dining
4487,Casual Dining
4488,Takeaway
4488,Delivery
4489,Casual Dining
4490,Quick Bites
4491,Beverage Shop
4491,Quick Bites
4492,Casual Dining
4493,Dessert Parlor
4494,Quick Bites
4495,Quick Bites
4496,Sweet Shop
4497,Quick Bites
4498,Quick Bites
4499,Casual Dining
4500,Quick Bites
4501,Quick Bites
4502,Quick Bites
4503,Quick Bites
4504,Quick Bites
4505,Casual Dining
4506,Quick Bites
4507,Quick Bites
4508,Quick Bites
4509,Food Court
4510,Casual Dining
4511,Casual Dining
4512,Quick Bites
4513,Dessert Parlor
4514,Quick Bites
4515,Delivery
4516,Food Court
4516,Quick Bites
4517,Casual Dining
4518,Casual Dining
4519,Bakery
4520,Quick Bites
4521,Delivery
4522,Dessert Parlor
4523,Quick Bites
4524,Casual Dining
4525,Food Court
4526,Casual Dining
4527,Casual Dining
4528,Quick Bites
4529,Quick Bites
4530,Quick Bites
4531,Takeaway
4531,Delivery
4532,Casual Dining
4533,Beverage Shop
4534,Quick Bites
4535,Dessert Parlor
4536,Quick Bites
4537,Quick Bites
4538,Quick Bites
4538,Beverage Shop
4539,Quick Bites
4540,Delivery
4541,Casual Dining
4542,Quick Bites
4543,Casual Dining
4544,Quick Bites
4545,Quick Bites
4546,Casual Dining
4547,Cafe
4548,Casual Dining
4548,Cafe
4549,Quick Bites
4550,Delivery
4551,Quick Bites
4552,Sweet Shop
4552,Quick Bites
4553,Kiosk
4554,Quick Bites
4555,Food Court
4556,Bakery
4557,Quick Bites
4558,Bar
4558,Casual Dining
4559,Food Court
4560,Food Court
4561,Food Court
4562,Quick Bites
4563,Quick Bites
4564,Quick Bites
4564,Dessert Parlor
4565,Quick Bites
4566,Sweet Shop
4567,Takeaway
4567,Delivery
4568,Quick Bites
4569,Casual Dining
4570,Beverage Shop
4570,Quick Bites
4571,Quick Bites
4572,Casual Dining
4573,Quick Bites
4574,Casual Dining
4575,Kiosk
4576,Beverage Shop
4576,Quick Bites
4577,Delivery
4578,Bakery
4579,Quick Bites
4580,Beverage Shop
4580,Quick Bites
4581,Quick Bites
4582,Quick Bites
4583,Quick Bites
4584,Delivery
4585,Quick Bites
4586,Casual Dining
4587,Takeaway
4587,Delivery
4588,Delivery
4589,Quick Bites
4590,Quick Bites
4591,Delivery
4592,Quick Bites
4593,Casual Dining
4594,Quick Bites
4595,Delivery
4596,Casual Dining
4597,Casual Dining
4598,Casual Dining
4599,Delivery
4600,Food Court
4601,Quick Bites
4602,Takeaway
4602,Delivery
4603,Food Court
4604,Takeaway
4605,Quick Bites
4606,Dessert Parlor
4606,Beverage Shop
4607,Casual Dining
4608,Takeaway
4608,Delivery
4609,Quick Bites
4610,Bakery
4611,Bakery
4612,Delivery
4613,Casual Dining
4614,Casual Dining
4615,Casual Dining
4615,Microbrewery
4616,Casual Dining
4617,Quick Bites
4618,Quick Bites
4619,Takeaway
4619,Delivery
4620,Casual Dining
4621,Casual Dining
4622,Quick Bites
4622,Food Court
4623,Casual Dining
4624,Casual Dining
4625,Kiosk
4626,Quick Bites
4627,Casual Dining
4628,Quick Bites
4629,Casual Dining
4630,Food Court
4631,Quick Bites
4632,Lounge
4632,Bar
4633,Casual Dining
4634,Dessert Parlor
4634,Kiosk
4635,Food Court
4636,Quick Bites
4637,Casual Dining
4638,Quick Bites
4639,Food Court
4640,Casual Dining
4641,Casual Dining
4642,Food Court
4643,Casual Dining
4644,Bakery
4645,Casual Dining
4646,Quick Bites
4647,Quick Bites
4648,Quick Bites
4649,Food Court
4650,Casual Dining
4651,Quick Bites
4652,Dessert Parlor
4653,Quick Bites
4654,Takeaway
4654,Delivery
4655,Quick Bites
4656,Delivery
4657,Delivery
4658,Quick Bites
4659,Casual Dining
4660,Beverage Shop
4661,Quick Bites
4662,Quick Bites
4663,Quick Bites
4664,Casual Dining
4665,Dessert Parlor
4666,Quick Bites
4667,Casual Dining
4668,Quick Bites
4669,Dessert Parlor
4670,Quick Bites
4671,Quick Bites
4672,Takeaway
4672,Delivery
4673,Takeaway
4673,Delivery
4674,Quick Bites
4675,Delivery
4676,Delivery
4677,Delivery
4678,Delivery
4679,Quick Bites
4680,Bakery
4681,Delivery
4682,Quick Bites
4683,Dessert Parlor
4684,Bhojanalya
4685,Quick Bites
4686,
4687,Casual Dining
4688,Casual Dining
4689,Casual Dining
4690,Casual Dining
4691,Quick Bites
4692,Quick Bites
4693,Quick Bites
4694,Casual Dining
4695,Casual Dining
4696,Casual Dining
4696,Quick Bites
4697,Casual Dining
4698,Quick Bites
4699,Takeaway
4699,Delivery
4700,Casual Dining
4701,Quick Bites
4702,Quick Bites
4703,Casual Dining
4704,Quick Bites
4705,Quick Bites
4706,Dessert Parlor
4707,Quick Bites
4708,Quick Bites
4709,Quick Bites
4710,Bakery
4711,Quick Bites
4712,Quick Bites
4713,Quick Bites
4714,Quick Bites
4715,Quick Bites
4716,Sweet Shop
4717,Quick Bites
4718,Casual Dining
4719,Takeaway
4719,Delivery
4720,Quick Bites
4721,Takeaway
4721,Delivery
4722,Delivery
4723,Takeaway
4723,Delivery
4724,Quick Bites
4725,Casual Dining
4726,Quick Bites
4727,Casual Dining
4728,Quick Bites
4729,Delivery
4730,Quick Bites
4731,Quick Bites
4732,Quick Bites
4733,Takeaway
4733,Delivery
4734,Quick Bites
4735,Casual Dining
4736,Quick Bites
4737,Quick Bites
4738,Quick Bites
4739,Casual Dining
4739,Cafe
4740,Casual Dining
4741,Food Court
4742,Quick Bites
4743,Casual Dining
4744,Quick Bites
4745,Delivery
4746,Beverage Shop
4747,Quick Bites
4748,Quick Bites
4749,Dessert Parlor
4750,Quick Bites
4751,Casual Dining
4752,Food Court
4753,Casual Dining
4754,Quick Bites
4755,Takeaway
4755,Delivery
4756,Casual Dining
4757,Takeaway
4757,Delivery
4758,Casual Dining
4758,Bar
4759,Delivery
4760,Bakery
4761,Takeaway
4761,Delivery
4762,Takeaway
4762,Delivery
4763,Takeaway
4763,Delivery
4764,Takeaway
4764,Delivery
4765,
4766,
4767,Casual Dining
4768,Quick Bites
4769,Delivery
4770,Takeaway
4770,Delivery
4771,Bakery
4772,Takeaway
4772,Delivery
4773,Takeaway
4773,Delivery
4774,Delivery
4775,Delivery
4776,Takeaway
4776,Delivery
4777,Takeaway
4777,Delivery
4778,Bakery
4779,Bakery
4779,Dessert Parlor
4780,Quick Bites
4781,Takeaway
4781,Delivery
4782,Quick Bites
4783,Beverage Shop
4784,Bakery
4785,Bakery
4786,Dessert Parlor
4787,Dessert Parlor
4788,Sweet Shop
4789,Bakery
4790,Casual Dining
4791,Bakery
4792,Quick Bites
4793,Quick Bites
4793,Sweet Shop
4794,Dessert Parlor
4795,Sweet Shop
4795,Quick Bites
4796,Dessert Parlor
4797,Sweet Shop
4797,Quick Bites
4798,Bakery
4798,Quick Bites
4799,Food Court
4799,Dessert Parlor
4800,Bakery
4801,Bakery
4802,Bakery
4803,Dessert Parlor
4804,Takeaway
4805,Sweet Shop
4806,Bakery
4807,Bakery
4808,Dessert Parlor
4809,Delivery
4810,Pop Up
4811,Dessert Parlor
4812,Dessert Parlor
4813,Pub
4813,Casual Dining
4814,Casual Dining
4815,Beverage Shop
4815,Quick Bites
4816,Casual Dining
4817,Beverage Shop
4818,Quick Bites
4819,Quick Bites
4820,Quick Bites
4821,Quick Bites
4822,Quick Bites
4823,Quick Bites
4824,Quick Bites
4825,Quick Bites
4826,Quick Bites
4827,Quick Bites
4828,Quick Bites
4829,Quick Bites
4830,Quick Bites
4831,Quick Bites
4832,Quick Bites
4833,Quick Bites
4834,Food Court
4835,Quick Bites
4836,Quick Bites
4837,Quick Bites
4838,Food Court
4839,Quick Bites
4840,Microbrewery
4840,Pub
4841,Microbrewery
4841,Pub
4842,Casual Dining
4843,Casual Dining
4843,Bar
4844,Casual Dining
4845,Casual Dining
4846,Casual Dining
4846,Bar
4847,Bar
4847,Casual Dining
4848,Bar
4849,Fine Dining
4850,Casual Dining
4851,Quick Bites
4852,Casual Dining
4853,Quick Bites
4854,Lounge
4855,Quick Bites
4856,Lounge
4857,Quick Bites
4858,Lounge
4859,Fine Dining
4860,Quick Bites
4861,Beverage Shop
4861,Quick Bites
4862,Quick Bites
4863,Quick Bites
4864,Quick Bites
4865,Quick Bites
4866,Mess
4867,Casual Dining
4868,Quick Bites
4869,Quick Bites
4870,Casual Dining
4871,Lounge
4872,Casual Dining
4873,Casual Dining
4874,Quick Bites
4875,Quick Bites
4876,Casual Dining
4877,Casual Dining
4878,Food Truck
4879,Quick Bites
4880,Quick Bites
4881,Lounge
4882,Beverage Shop
4883,Casual Dining
4884,Quick Bites
4885,Quick Bites
4886,Quick Bites
4887,Quick Bites
4888,Quick Bites
4889,Quick Bites
4890,Quick Bites
4891,Quick Bites
4892,Quick Bites
4893,Quick Bites
4894,Quick Bites
4894,Beverage Shop
4895,Quick Bites
4896,Quick Bites
4897,Quick Bites
4898,Quick Bites
4899,Quick Bites
4900,Quick Bites
4901,Quick Bites
4902,Quick Bites
4903,Quick Bites
4904,Quick Bites
4905,Quick Bites
4906,Quick Bites
4907,Casual Dining
4908,Casual Dining
4909,Casual Dining
4909,Bar
4910,Casual Dining
4911,Casual Dining
4912,Casual Dining
4913,Casual Dining
4913,Bar
4914,Microbrewery
4914,Casual Dining
4915,Casual Dining
4915,Bar
4916,Casual Dining
4917,Casual Dining
4918,Casual Dining
4918,Bar
4919,Casual Dining
4920,Casual Dining
4921,Casual Dining
4921,Bar
4922,Casual Dining
4923,Casual Dining
4924,Casual Dining
4925,Casual Dining
4926,Casual Dining
4927,Casual Dining
4928,Lounge
4929,Casual Dining
4930,Lounge
4931,Casual Dining
4932,Casual Dining
4933,Casual Dining
4934,Fine Dining
4935,Casual Dining
4936,Casual Dining
4937,Casual Dining
4938,Casual Dining
4939,Cafe
4940,Cafe
4941,Cafe
4942,Cafe
4943,Cafe
4944,Cafe
4945,Cafe
4946,Quick Bites
4947,Cafe
4948,Cafe
4949,Cafe
4950,Cafe
4950,Quick Bites
4951,Cafe
4952,Cafe
4953,Cafe
4954,Cafe
4955,Cafe
4955,Casual Dining
4956,Cafe
4957,Cafe
4958,Cafe
4958,Dessert Parlor
4959,Cafe
4960,Cafe
4961,Casual Dining
4961,Cafe
4962,Dessert Parlor
4962,Cafe
4963,Cafe
4964,Cafe
4965,Cafe
4966,Cafe
4966,Dessert Parlor
4967,Cafe
4968,Cafe
4969,Cafe
4970,Cafe
4971,Cafe
4972,Dessert Parlor
4972,Cafe
4973,Cafe
4974,Cafe
4975,Cafe
4976,Cafe
4977,Cafe
4978,Cafe
4979,Cafe
4979,Bar
4980,Cafe
4981,Cafe
4982,Dessert Parlor
4982,Cafe
4983,Cafe
4984,Cafe
4985,Cafe
4986,Cafe
4987,Cafe
4988,Cafe
4989,Cafe
4990,Cafe
4991,Delivery
4992,Cafe
4993,Cafe
4994,Cafe
4995,Cafe
4996,Cafe
4997,Cafe
4998,Cafe
4999,Cafe
5000,Cafe
5001,Cafe
5002,Delivery
5003,Delivery
5004,Dessert Parlor
5005,Quick Bites
5006,Quick Bites
5007,Quick Bites
5008,Quick Bites
5009,Quick Bites
5010,Sweet Shop
5010,Quick Bites
5011,Takeaway
5011,Delivery
5012,Quick Bites
5013,Quick Bites
5014,Quick Bites
5015,Takeaway
5015,Delivery
5016,Quick Bites
5017,Casual Dining
5018,Quick Bites
5019,Delivery
5020,Beverage Shop
5021,Casual Dining
5022,Quick Bites
5023,Quick Bites
5023,Food Court
5024,Quick Bites
5025,Quick Bites
5026,Takeaway
5026,Delivery
5027,Quick Bites
5028,Takeaway
5028,Delivery
5029,Quick Bites
5030,Quick Bites
5031,Quick Bites
5032,Casual Dining
5033,Takeaway
5033,Delivery
5034,Casual Dining
5035,Quick Bites
5036,Quick Bites
5037,Kiosk
5038,Casual Dining
5039,Quick Bites
5040,Casual Dining
5041,Sweet Shop
5042,Quick Bites
5043,Beverage Shop
5043,Quick Bites
5044,Takeaway
5044,Delivery
5045,Bakery
5046,Takeaway
5046,Delivery
5047,Quick Bites
5048,Quick Bites
5049,Takeaway
5049,Delivery
5050,Beverage Shop
5051,Quick Bites
5052,Quick Bites
5053,Quick Bites
5054,Quick Bites
5055,Quick Bites
5056,Casual Dining
5057,Delivery
5058,Casual Dining
5059,Quick Bites
5060,Casual Dining
5061,Casual Dining
5062,Quick Bites
5063,Quick Bites
5064,Casual Dining
5065,Quick Bites
5066,Delivery
5067,Quick Bites
5068,Sweet Shop
5068,Quick Bites
5069,Casual Dining
5070,Sweet Shop
5071,Quick Bites
5072,Quick Bites
5073,Bakery
5074,Quick Bites
5075,Quick Bites
5076,Dessert Parlor
5077,Cafe
5078,Beverage Shop
5078,Quick Bites
5079,Quick Bites
5080,Bakery
5081,Quick Bites
5082,Quick Bites
5083,Quick Bites
5084,Quick Bites
5085,Dessert Parlor
5086,Quick Bites
5087,Quick Bites
5088,Casual Dining
5089,Casual Dining
5090,Casual Dining
5091,Dessert Parlor
5092,Casual Dining
5093,Quick Bites
5094,Casual Dining
5095,Quick Bites
5096,
5097,Quick Bites
5098,Casual Dining
5099,Dessert Parlor
5100,Quick Bites
5101,Delivery
5102,Takeaway
5102,Delivery
5103,Quick Bites
5104,Quick Bites
5105,Cafe
5106,Takeaway
5106,Delivery
5107,Quick Bites
5108,Takeaway
5108,Delivery
5109,Quick Bites
5110,Beverage Shop
5110,Quick Bites
5111,Delivery
5112,Casual Dining
5113,Quick Bites
5114,Bakery
5115,Quick Bites
5116,Casual Dining
5117,Quick Bites
5118,Dessert Parlor
5119,Delivery
5120,Takeaway
5120,Delivery
5121,Quick Bites
5122,Beverage Shop
5123,Quick Bites
5124,Quick Bites
5125,Takeaway
5125,Delivery
5126,Quick Bites
5127,Casual Dining
5127,Bar
5128,Dessert Parlor
5129,Sweet Shop
5130,Quick Bites
5131,Delivery
5132,Beverage Shop
5133,Quick Bites
5134,Quick Bites
5135,Quick Bites
5136,Delivery
5137,Casual Dining
5138,Quick Bites
5139,Casual Dining
5139,Pub
5140,Beverage Shop
5141,Takeaway
5141,Delivery
5142,Quick Bites
5143,Quick Bites
5144,Lounge
5145,Quick Bites
5146,Quick Bites
5147,Takeaway
5147,Delivery
5148,Cafe
5149,Casual Dining
5150,Delivery
5151,Quick Bites
5152,Quick Bites
5153,Quick Bites
5154,Quick Bites
5155,Quick Bites
5156,Quick Bites
5157,Quick Bites
5158,Casual Dining
5159,Cafe
5160,Casual Dining
5161,Quick Bites
5162,Takeaway
5162,Delivery
5163,Quick Bites
5164,Delivery
5165,Quick Bites
5166,Quick Bites
5167,Quick Bites
5168,Quick Bites
5169,Casual Dining
5170,Bakery
5170,Dessert Parlor
5171,Delivery
5172,Quick Bites
5173,Dessert Parlor
5174,Casual Dining
5175,Quick Bites
5176,Delivery
5177,Quick Bites
5178,Casual Dining
5179,
5180,Quick Bites
5181,Beverage Shop
5182,Casual Dining
5183,Casual Dining
5184,Quick Bites
5185,Kiosk
5186,Quick Bites
5187,Casual Dining
5188,Delivery
5189,Cafe
5190,Quick Bites
5191,Casual Dining
5192,Quick Bites
5193,Delivery
5194,Beverage Shop
5195,Quick Bites
5196,Quick Bites
5197,Casual Dining
5198,Quick Bites
5199,Quick Bites
5200,Beverage Shop
5200,Quick Bites
5201,Casual Dining
5202,Casual Dining
5203,Delivery
5204,Casual Dining
5204,Bar
5205,Delivery
5206,Casual Dining
5207,Casual Dining
5208,Quick Bites
5209,Quick Bites
5210,Beverage Shop
5210,Quick Bites
5211,Quick Bites
5212,Quick Bites
5213,Quick Bites
5214,Casual Dining
5215,Beverage Shop
5216,Quick Bites
5217,
5218,Quick Bites
5219,Quick Bites
5220,Bakery
5221,Quick Bites
5222,Casual Dining
5223,Casual Dining
5224,Casual Dining
5225,Quick Bites
5226,Quick Bites
5227,Takeaway
5227,Delivery
5228,Quick Bites
5229,Beverage Shop
5229,Quick Bites
5230,Delivery
5231,Quick Bites
5232,Takeaway
5232,Delivery
5233,Beverage Shop
5234,Delivery
5235,Dessert Parlor
5236,Casual Dining
5237,Quick Bites
5238,Takeaway
5238,Delivery
5239,Casual Dining
5240,Quick Bites
5241,Casual Dining
5242,Casual Dining
5243,Cafe
5244,Delivery
5245,Quick Bites
5246,Casual Dining
5247,Quick Bites
5248,Cafe
5249,Beverage Shop
5250,Casual Dining
5251,Casual Dining
5252,
5253,Quick Bites
5254,Takeaway
5254,Delivery
5255,Quick Bites
5256,Beverage Shop
5257,Quick Bites
5258,Quick Bites
5259,Quick Bites
5260,Quick Bites
5261,Quick Bites
5262,Quick Bites
5263,Takeaway
5263,Delivery
5264,Takeaway
5264,Delivery
5265,Quick Bites
5266,Quick Bites
5267,Takeaway
5267,Delivery
5268,Dessert Parlor
5269,Quick Bites
5270,Delivery
5271,Casual Dining
5272,Quick Bites
5273,Beverage Shop
5274,Quick Bites
5275,Bakery
5275,Cafe
5276,Quick Bites
5277,Quick Bites
5278,Quick Bites
5279,Takeaway
5279,Delivery
5280,Takeaway
5280,Delivery
5281,Quick Bites
5282,Quick Bites
5283,Dessert Parlor
5284,Quick Bites
5285,Cafe
5286,Quick Bites
5287,Quick Bites
5288,Casual Dining
5289,Cafe
5289,Casual Dining
5290,Quick Bites
5291,Quick Bites
5292,Quick Bites
5293,Casual Dining
5294,Casual Dining
5295,Delivery
5296,Cafe
5297,Quick Bites
5298,Bakery
5299,Casual Dining
5300,Casual Dining
5301,Takeaway
5301,Delivery
5302,Quick Bites
5303,Beverage Shop
5304,Delivery
5305,Delivery
5306,Casual Dining
5307,Casual Dining
5308,Beverage Shop
5309,Bakery
5310,Takeaway
5310,Delivery
5311,Quick Bites
5312,Beverage Shop
5313,Casual Dining
5314,Quick Bites
5315,Casual Dining
